Estampa de tiempo;KPH;1DIAG;2DIAG;2AXI;3DIAG;4DIAG;Falla
29/08/2019 20:49;3600;1,360246282;5,374664829;2,152744468;0,397866661;5,564324714;OK
29/08/2019 20:59;3600;2,333140098;4,600878968;1,992807401;0,344799391;2,660697682;OK
29/08/2019 21:09;3600;1,133897007;4,694477353;2,247611173;0,346214764;4,400888703;OK
29/08/2019 21:19;3600;1,076399806;5,105744097;1,828458784;0,380827049;5,91473045;OK
29/08/2019 21:29;3600;1,213507102;4,939833056;2,039036768;0,399300415;4,66986458;OK
29/08/2019 21:39;3600;1,15170864;4,905275914;1,361055067;0,395863082;4,740265565;OK
29/08/2019 21:49;3600;1,813735236;5,783817705;2,025471252;0,356839247;5,406244174;OK
29/08/2019 21:59;3600;1,4920781;5,873555984;2,68841692;0,26750536;7,708319608;OK
29/08/2019 22:09;3600;0,869112103;5,665771981;2,00036218;0,399631281;6,198760741;OK
29/08/2019 22:19;3600;1,465038975;6,05617577;2,519031784;0,317631596;6,137146093;OK
29/08/2019 22:29;3600;2,430561826;4,312804756;2,431388992;0,202949679;3,646807765;OK
29/08/2019 22:39;3600;1,072999236;4,225842078;1,73929033;0,20585395;5,289981451;OK
29/08/2019 22:49;3600;1,968672546;4,892280223;1,738555072;0,324046725;3,874094495;OK
29/08/2019 22:59;3600;1,149043329;6,538670664;2,466883587;0,293993041;6,794448654;OK
29/08/2019 23:09;3600;0,744191714;5,736669265;2,805892819;0,269325124;6,815734383;OK
29/08/2019 23:19;3600;0,778601803;5,336780644;1,952533626;0,268203855;6,037003909;OK
29/08/2019 23:30;3600;1,108934987;5,635313905;1,867703197;0,235760582;5,77050953;OK
29/08/2019 23:40;3600;1,191743456;5,710788172;1,912204707;0,329892029;6,232104706;OK
29/08/2019 23:50;3600;1,336240098;5,604708777;1,813680091;0,436890497;5,633972059;OK
30/08/2019 0:00;3600;1,276169493;5,754094887;1,919152898;0,370073896;5,389664099;OK
30/08/2019 0:10;3600;2,63937519;4,437339135;2,422859995;0,52265838;2,681670925;OK
30/08/2019 0:20;3600;2,964028504;3,519461024;2,685292073;0,343935463;2,962447698;OK
30/08/2019 0:30;3600;1,611098041;3,941830168;2,469365084;0,352960759;4,517610963;OK
30/08/2019 0:40;3600;1,341625865;4,674515089;1,988910532;0,308551156;4,300728138;OK
30/08/2019 0:50;3600;1,763921484;3,73195068;2,20130828;0,383492361;3,827148251;OK
30/08/2019 1:00;3600;0,931186287;3,900692465;1,919373476;0,449518558;4,00223164;OK
30/08/2019 1:10;3600;2,147340319;6,18589372;3,536316821;0,348291868;3,479996033;OK
30/08/2019 1:20;3600;2,778430921;6,955433464;3,614952699;0,417222336;3,82284699;OK
30/08/2019 1:30;3600;1,446014166;4,906305276;2,06489948;0,345019969;3,858543782;OK
30/08/2019 1:40;3600;3,118487896;5,454716079;3,049410377;0,279563597;5,096773945;OK
30/08/2019 1:50;3600;3,453673785;6,429834051;3,477827021;0,356085607;4,762378459;OK
30/08/2019 2:00;3600;1,603708695;4,253708368;2,162835888;0,311823056;3,374964381;OK
30/08/2019 2:10;3600;1,346074178;4,226522192;2,06440318;0,405550111;3,044392238;OK
30/08/2019 2:20;3600;2,716632459;6,534718651;4,012249534;0,435769228;4,179171556;OK
30/08/2019 2:30;3600;2,473592819;4,060813347;2,706357224;0,406358895;2,151090137;OK
30/08/2019 2:40;3600;1,393663773;4,555219426;1,956044485;0,390532459;5,619358799;OK
30/08/2019 2:50;3600;0,875196366;5,531991729;2,039716882;0,298974416;5,714096835;OK
30/08/2019 3:00;3600;3,15093117;4,234297549;2,989137575;0,389999397;2,148921125;OK
30/08/2019 3:10;3600;1,168270334;5,295330456;2,225865908;0,349210941;7,027176295;OK
30/08/2019 3:20;3600;0,896518857;5,14776411;2,494216815;0,417461295;6,873102914;OK
30/08/2019 3:30;3600;1,089707982;5,404828802;2,697552505;0,252836956;6,774615061;OK
30/08/2019 3:40;3600;2,003229688;3,925121423;2,287204834;0,406561091;2,628217645;OK
30/08/2019 3:50;3600;0,235870871;4,316738388;2,193055006;0,504148252;5,939674089;OK
30/08/2019 4:00;3600;1,376127862;3,800348085;2,232887625;0,299562623;3,432718923;OK
30/08/2019 4:10;3600;0,853781967;5,406593422;2,367421517;0,36797841;6,155527551;OK
30/08/2019 4:20;3600;0,84411332;5,05536052;2,330125539;0,33494693;6,364157101;OK
30/08/2019 4:30;3600;0,791064432;4,937535373;2,514344512;0,452165488;6,480640401;OK
30/08/2019 4:41;3600;2,8996934;5,16314939;2,862654762;0,466117015;5,988862871;OK
30/08/2019 4:51;3600;2,964102029;6,357980931;3,39360318;0,234179776;4,66091281;OK
30/08/2019 5:01;3600;3,416120466;6,326254534;3,154056018;0,203096731;5,967191131;OK
30/08/2019 5:11;3600;3,394963408;5,796537674;3,249584455;0,198372696;5,807695219;OK
30/08/2019 5:21;3600;3,378934776;6,247655419;3,479481352;0,257266888;5,412696066;OK
30/08/2019 5:31;3600;1,037008341;4,011753235;1,889632276;0,374687642;3,980339323;OK
30/08/2019 5:41;3600;0,786983748;2,828685827;1,945254569;0,429574676;3,994364376;OK
30/08/2019 5:51;3600;2,92276213;5,225775018;2,99549756;0,447735557;5,775619575;OK
30/08/2019 6:01;3600;3,116870328;6,766747797;3,996331192;0,462863497;4,537150453;OK
30/08/2019 6:11;3600;3,222618856;6,862864441;3,863635445;0,381029245;5,028431684;OK
30/08/2019 6:21;3600;2,726448157;6,536832519;3,733127093;0,501299126;4,283706908;SoltEst_BM
30/08/2019 6:31;3600;3,163504087;5,964470676;2,821204574;0,430309935;5,437382364;OK
30/08/2019 6:41;3600;1,546818082;4,617330373;2,116753573;0,356067225;4,210953097;OK
30/08/2019 6:51;3600;0,962581817;4,217202792;2,01333949;0,253774411;4,167940485;OK
30/08/2019 7:01;3600;3,033418508;5,529510232;2,784754142;0,370643722;5,577779941;OK
30/08/2019 7:11;3600;3,056468856;5,92620048;2,955444363;0,415016561;5,12204845;OK
30/08/2019 7:21;3600;1,317399104;4,127464514;1,957165753;0,471318968;3,280097676;OK
30/08/2019 7:31;3600;2,875852649;5,617557417;3,11449912;0,190248092;4,386569548;OK
30/08/2019 7:41;3600;3,200377292;6,478158904;3,301806178;0,32612383;4,646740706;OK
30/08/2019 7:51;3600;1,421309486;3,906225284;1,955015123;0,225172862;3,192601935;OK
30/08/2019 8:01;3600;1,261335656;4,495571594;1,978525008;0,408307329;3,875969404;OK
30/08/2019 8:11;3600;2,441351742;4,521213728;2,809293389;0,265079008;2,240589456;OK
30/08/2019 8:21;3600;2,598678642;5,727239577;2,863500309;0,34125177;4,192976031;OK
30/08/2019 8:31;3600;2,154306892;4,700065316;2,416555155;0,300977995;4,358850309;OK
30/08/2019 8:41;3600;2,160722021;4,591927198;2,358028592;0,404667801;4,748684273;OK
30/08/2019 8:51;3600;2,150299734;4,507684975;2,593531834;0,411358651;4,619021467;OK
30/08/2019 9:01;3600;2,229891448;4,525386319;2,527211533;0,361066982;5,117783952;OK
30/08/2019 9:11;3600;2,809899977;5,399038642;2,49237867;0,42117435;1,836693677;OK
30/08/2019 9:21;3600;1,256060178;3,671916837;2,119326977;0,232047527;2,982575395;OK
30/08/2019 9:31;3600;2,824347803;5,098170936;2,695162916;0,394888865;5,290477751;OK
30/08/2019 9:41;3600;2,856349922;5,117269271;2,63382399;0,291419637;5,344188371;OK
30/08/2019 9:51;3600;1,523528775;4,122905912;1,976319233;0,328311224;3,351215537;OK
30/08/2019 10:01;3600;3,043987846;5,10313393;2,759442875;0,370570196;4,596081407;OK
30/08/2019 10:11;3600;3,284876855;5,986804147;2,623971528;0,267615649;5,203073917;OK
30/08/2019 10:21;3600;1,686774505;4,174373995;2,337919277;0,263130573;2,91318539;OK
30/08/2019 10:32;3600;1,142095137;3,646752621;2,046297444;0,282725207;3,045715703;OK
30/08/2019 10:42;3600;3,346877513;6,15841344;2,8593461;0,239749358;5,052548157;OK
30/08/2019 10:52;3600;1,472998147;4,093661012;2,158920638;0,191516412;3,156849999;OK
30/08/2019 11:02;3600;2,807381717;4,975934239;2,55364407;0,315021429;6,220818491;OK
30/08/2019 11:12;3600;3,052663895;5,458392371;3,073673901;0,422828681;6,143322263;OK
30/08/2019 11:22;3600;1,47783247;4,258028011;2,026886624;0,284379539;3,490308031;OK
30/08/2019 11:32;3600;1,102630147;3,660005652;2,018173813;0,321252744;3,370810172;OK
30/08/2019 11:42;3600;3,248426424;5,481534626;3,100124819;0,356012081;5,760896027;OK
30/08/2019 11:52;3600;3,335793494;5,862141098;3,270741514;0,371967187;5,546899092;OK
30/08/2019 12:02;3600;2,85140531;3,902916621;2,747991226;0,339854779;1,14010994;OK
30/08/2019 12:12;3600;3,235173392;5,020343842;2,728433355;0,321528465;1,257273354;OK
30/08/2019 12:22;3600;3,489352195;4,810390827;2,632665958;0,295684135;1,453697616;OK
30/08/2019 12:32;3600;3,384283781;4,317510409;2,515061389;0,352648274;2,483757766;OK
30/08/2019 12:42;3600;3,268756316;4,4386626;2,894822314;0,314175882;3,722870239;OK
30/08/2019 12:52;3600;2,863445165;6,03196739;3,094592001;0,374834694;5,398432054;OK
30/08/2019 13:02;3600;1,8684936;4,615253268;2,010085971;0,35889797;2,903479981;OK
30/08/2019 13:12;3600;3,283461483;5,696799882;2,89855375;0,356471617;5,96011427;OK
30/08/2019 13:22;3600;2,581841226;5,578846066;2,957631756;0,377334572;5,235535572;OK
30/08/2019 13:32;3600;2,786334948;5,023192968;2,604726142;0,382940917;6,279289909;OK
30/08/2019 13:42;3600;1,972918663;5,081223231;1,879834959;0,48446171;2,988898616;OK
30/08/2019 13:52;3600;3,130031452;5,199489533;2,604542327;0,355423874;5,747201841;OK
30/08/2019 14:02;3600;3,6548037;6,568963307;2,977796216;0,440916036;5,999266776;OK
30/08/2019 14:12;3600;3,571168065;6,510896281;3,01630537;0,373603136;5,650441845;OK
30/08/2019 14:22;3600;2,747311112;3,945488078;2,232262656;0,320940259;5,900209098;OK
30/08/2019 14:32;3600;3,193741586;5,447400259;2,694004884;0,31844038;5,894327031;OK
30/08/2019 14:42;3600;2,826516815;4,019638881;2,150299734;0,301088284;5,861313933;OK
30/08/2019 14:52;3600;3,491484444;6,455237226;3,033988333;0,43516264;5,358948682;OK
30/08/2019 15:02;3600;3,633867219;6,239677867;2,63584595;0,175892173;5,87666245;OK
30/08/2019 15:12;3600;1,84744683;4,103734051;2,243309912;0,23989641;2,6142845;OK
30/08/2019 15:22;3600;3,028473896;6,147274277;2,999706914;0,250079738;5,148628038;OK
30/08/2019 15:33;3600;3,260686856;6,328331639;3,262782342;0,212471274;5,118114818;OK
30/08/2019 15:43;3600;2,638309066;3,574623779;2,464475616;0,215761555;5,120798511;OK
30/08/2019 15:53;3600;2,420893179;3,633517971;2,351282597;0,292908535;4,835297703;OK
30/08/2019 16:03;3600;3,02954002;6,357797117;3,200891973;0,420678051;4,677915659;OK
30/08/2019 16:13;3600;2,461387531;4,591890435;2,153645159;0,406616235;6,214679084;OK
30/08/2019 16:23;3600;2,994137332;5,793743693;2,873242482;0,258259487;5,784461056;OK
30/08/2019 16:33;3600;1,998983571;4,541175992;2,247151637;0,298900891;2,278344971;OK
30/08/2019 16:43;3600;2,599505808;4,742802206;2,177430766;0,234841509;5,67862062;OK
30/08/2019 16:53;3600;2,193845408;3,26691817;1,906010156;0,256862496;6,123525433;OK
30/08/2019 17:03;3600;2,436204934;3,363567877;2,694060028;0,329965555;5,05536052;OK
30/08/2019 17:13;3600;2,532983311;4,534577048;2,395545148;0,290960101;5,298675881;OK
30/08/2019 17:23;3600;1,837189976;4,749346005;2,119418884;0,201534307;2,823373586;OK
30/08/2019 17:33;3600;2,444807456;5,248053345;2,100338931;0,135949264;2,298821916;OK
30/08/2019 17:43;3600;2,980535053;4,864469077;2,18428705;0,194218487;5,788578503;OK
30/08/2019 17:53;3600;3,308827895;6,271827037;2,823667689;0,160212789;5,290826998;OK
30/08/2019 18:03;3600;3,535397748;6,768144788;2,958109674;0,330112606;5,728618186;OK
30/08/2019 18:13;3600;3,232085307;6,013494024;2,814991641;0,378180119;6,116356664;OK
30/08/2019 18:23;3600;2,448980047;3,148798921;2,403375649;0,357225257;5,585426628;OK
30/08/2019 18:33;3600;3,235559403;4,488991032;2,218733903;0,305646886;5,683859336;OK
30/08/2019 18:43;3600;3,615136513;5,999873364;2,601325572;0,286089014;6,692725665;OK
30/08/2019 18:53;3600;3,034889025;5,422419857;2,768174067;0,475822425;6,462902294;OK
30/08/2019 19:03;3600;3,215541995;5,730713673;2,014938676;0,170653457;6,676825704;OK
30/08/2019 19:13;3600;3,039815255;5,406758855;2,223053545;0,261715201;6,758108512;OK
30/08/2019 19:23;3600;1,848402666;4,528878796;2,186952361;0,186387985;2,6402575;OK
30/08/2019 19:33;3600;1,839138411;4,503549147;2,231582542;0,191130402;2,489786884;OK
30/08/2019 19:43;3600;3,333275234;5,474586435;2,606545906;0,396616722;6,210028575;OK
30/08/2019 19:53;3600;3,018731723;4,728041895;1,806401034;0,350479262;6,777280372;OK
30/08/2019 20:04;3600;3,106705381;4,224500231;2,083317701;0,441412335;4,905514873;OK
30/08/2019 20:14;3600;3,48058424;5,850468872;1,85538762;0,372114238;7,452890866;OK
30/08/2019 20:24;3600;1,702619321;4,474377773;2,15743174;0,304911627;3,389265156;OK
30/08/2019 20:34;3600;2,927100154;4,407616317;1,4656088;0,372003949;6,136557887;OK
30/08/2019 20:44;3600;2,825395546;4,461308556;1,545770339;0,294213619;6,937107151;OK
30/08/2019 20:54;3600;2,657958844;4,234499745;1,997292477;0,257781569;6,680832862;OK
30/08/2019 21:04;3600;1,909392344;4,650508905;2,059311516;0,290776286;3,369817573;OK
30/08/2019 21:14;3600;3,375791547;5,329501586;1,670359862;0,242322762;6,704269221;OK
30/08/2019 21:24;3600;2,996361488;4,970107317;1,536965621;0,242083803;6,745553976;OK
30/08/2019 21:34;3600;1,221594944;4,167223608;1,983193898;0,271972054;11,95246962;OK
30/08/2019 21:44;3600;3,276182425;5,254964774;1,901433172;0,289121955;6,272838017;OK
30/08/2019 21:54;3600;3,254345253;5,529583758;1,587459486;0,353640873;7,969777468;OK
30/08/2019 22:04;3600;2,90914147;5,615020775;1,70701249;0,387131889;6,91012317;OK
30/08/2019 22:14;3600;2,905851189;5,569618574;2,136293063;0,337887963;6,753825632;OK
30/08/2019 22:24;3600;1,813257318;4,360081866;1,986704757;0,520654801;3,502752278;OK
30/08/2019 22:34;3600;1,653191581;4,295746763;1,976080274;0,318642577;3,029650309;HolgEjeAg_ChuP4
30/08/2019 22:44;3600;1,610344402;4,277034439;1,989443594;0,42293897;3,023841768;OK
30/08/2019 22:54;3600;1,79526187;4,510717916;1,822006892;0,34478101;3,308717606;OK
30/08/2019 23:04;3600;3,268498976;5,807934178;2,414294236;0,372684063;5,721026644;OK
30/08/2019 23:14;3600;3,575873719;6,382373126;2,388744009;0,289103573;6,214899661;OK
30/08/2019 23:24;3600;3,319268563;5,142948168;2,176254353;0,387499519;5,867526866;OK
30/08/2019 23:34;3600;3,762978581;6,610413496;2,378119526;0,405017048;6,673682474;OK
30/08/2019 23:44;3600;1,711203462;4,808791641;2,021519238;0,320168238;3,525765864;OK
30/08/2019 23:54;3600;1,47669282;4,233525527;1,896598849;0,305205731;3,566039638;OK
31/08/2019 0:04;3600;3,001140668;4,771605951;2,224726258;0,306639484;5,425048406;OK
31/08/2019 0:14;3600;2,685586176;4,943049811;0,686731275;0,280317236;4,510368668;OK
31/08/2019 0:24;3600;2,688361776;5,947320775;1,873199253;0,247028416;7,967553312;OK
31/08/2019 0:35;3600;1,64423981;4,695083941;2,152744468;0,17144386;2,442564918;OK
31/08/2019 0:45;3600;2,702589025;4,240381811;1,3783704;0,239730977;3,012573934;OK
31/08/2019 0:55;3600;1,787247555;5,181034549;1,490295099;0,174072408;6,829005795;OK
31/08/2019 1:05;3600;2,071829289;4,909944805;2,222961638;0,206717878;2,728084107;OK
31/08/2019 1:15;3600;1,615417684;4,395558081;2,173680949;0,274251355;3,54096733;OK
31/08/2019 1:25;3600;1,569261843;4,384749783;2,365197361;0,271126507;3,348035545;OK
31/08/2019 1:35;3600;1,499302013;4,692437011;1,702674466;0,225981646;3,882917595;OK
31/08/2019 1:45;3600;1,509338289;5,442565935;1,565144396;0,149588306;7,254389499;OK
31/08/2019 1:55;3600;2,059697527;5,800691884;2,051609685;0,240355946;8,055618877;OK
31/08/2019 2:05;3600;1,607752616;4,675967224;2,256783521;0,262707799;2,853225074;OK
31/08/2019 2:15;3600;1,949169819;5,184379974;1,830388837;0,192214908;3,493782127;OK
31/08/2019 2:25;3600;1,433404486;4,223673066;2,046113629;0,203427597;3,489425721;OK
31/08/2019 2:35;3600;3,224787868;6,090549097;2,550574366;0,309268033;5,913168026;OK
31/08/2019 2:45;3600;2,977869742;4,483403069;3,119682691;0,25237742;3,641973442;OK
31/08/2019 2:55;3600;1,079340839;4,647843593;1,915678803;0,23133065;6,212785793;OK
31/08/2019 3:05;3600;1,420813187;4,786127303;2,039257345;0,210669892;6,548835611;OK
31/08/2019 3:15;3600;1,55510812;5,044588985;1,451804325;0,265005482;6,467019741;OK
31/08/2019 3:25;3600;1,736018431;4,598176893;1,55876603;0,165469886;6,338459823;OK
31/08/2019 3:35;3600;1,684881214;4,744254341;1,959224477;0,245833621;3,271973071;OK
31/08/2019 3:45;3600;1,528344717;4,556101736;1,850590059;0,244877785;3,426432464;OK
31/08/2019 3:55;3600;1,4981256;4,614573154;1,733426645;0,219290795;4,16749933;OK
31/08/2019 4:05;3600;1,176964764;3,721399723;1,531487946;0,30557336;6,133212461;OK
31/08/2019 4:15;3600;1,431713392;4,549190308;2,020857506;0,186921048;3,63463924;OK
31/08/2019 4:25;3600;1,70877711;4,899099744;1,978745585;0,214824101;3,365442786;OK
31/08/2019 4:35;3600;1,579500315;4,98854392;1,669992233;0,279471689;4,295489423;OK
31/08/2019 4:46;3600;2,148718929;5,906348505;2,039808789;0,163080296;8,303639892;OK
31/08/2019 4:56;3600;1,689586868;4,748592365;2,151898921;0,180763259;3,525912915;OK
31/08/2019 5:06;3600;1,95687165;4,902390025;2,089622541;0,393252915;2,992740341;OK
31/08/2019 5:16;3600;1,37912404;5,624248267;2,046738599;0,322153435;7,007802239;OK
31/08/2019 5:26;3600;1,815885866;5,360897117;2,850412711;0,292007844;8,005547785;OK
31/08/2019 5:36;3600;1,596981082;5,228385185;2,814421816;0,289342532;8,368103665;OK
31/08/2019 5:46;3600;1,523565538;4,880846956;3,181793638;0,294323907;8,331506182;OK
31/08/2019 5:56;3600;1,25368897;4,679845712;2,995056405;0,417957595;8,198902343;OK
31/08/2019 6:06;3600;2,247335451;3,83986822;2,495577043;0,344119277;5,097398915;OK
31/08/2019 6:16;3600;3,074298871;5,539785467;2,352661206;0,322374013;6,564753954;OK
31/08/2019 6:26;3600;3,252029189;5,733673087;2,344463076;0,275868923;7,509652808;OK
31/08/2019 6:36;3600;3,164129057;5,610021019;2,232078841;0,259141797;7,479010918;OK
31/08/2019 6:46;3600;3,110694158;5,278437896;2,037088333;0,216790917;7,796789566;OK
31/08/2019 6:56;3600;2,955903899;5,037493743;2,085119083;0,250337078;7,431090456;OK
31/08/2019 7:06;3600;2,878812064;4,940035252;1,796677243;0,406340513;7,746111886;OK
31/08/2019 7:16;3600;2,647683609;4,591008125;1,631960996;0,280666484;7,656814762;OK
31/08/2019 7:26;3600;2,495650569;4,644976086;1,629185396;0,196387499;7,344219685;OK
31/08/2019 7:36;3600;2,524362407;4,227790512;1,760906925;0,239951554;7,499230522;OK
31/08/2019 7:46;3600;2,102305747;4,92286697;1,801290989;0,397517413;3,918357046;OK
31/08/2019 7:56;3600;1,792725229;4,359328227;1,690524322;0,345939042;3,78389668;OK
31/08/2019 8:06;3600;2,996435014;5,47603857;2,242317313;0,259068271;6,339525947;OK
31/08/2019 8:16;3600;2,042014564;4,96371057;1,671995812;0,228518287;3,315040828;OK
31/08/2019 8:26;3600;3,374964381;6,116614005;2,436168171;0,32410187;6,671678895;OK
31/08/2019 8:36;3600;2,287737896;4,373059176;1,42816577;0,326473078;6,767501437;OK
31/08/2019 8:46;3600;2,777805951;5,389498666;1,497041094;0,225558873;6,368072352;OK
31/08/2019 8:56;3600;3,070420383;5,765767113;2,032823835;0,328219316;7,069177927;OK
31/08/2019 9:06;3600;2,303251847;4,534485141;1,761531895;0,297798003;6,775754711;OK
31/08/2019 9:16;3600;2,60987295;4,880736668;2,297608739;0,392076502;6,371601592;OK
31/08/2019 9:27;3600;3,022738881;4,486877165;2,269907882;0,231220362;4,592662456;OK
31/08/2019 9:37;3600;1,634368967;4,422229576;1,941670184;0,310021673;3,716399966;OK
31/08/2019 9:47;3600;1,796695624;4,595180716;1,787780617;0,369467308;3,72224527;OK
31/08/2019 9:57;3600;2,682553235;5,651066815;1,780262601;0,279618741;3,612967501;OK
31/08/2019 10:07;3600;2,096405299;4,623819028;1,6173845;0,375717004;6,346915293;OK
31/08/2019 10:17;3600;1,818679848;4,992808418;1,738077154;0,24519027;4,142555691;OK
31/08/2019 10:27;3600;2,917909425;5,60928576;2,067105255;0,261678438;5,445359917;OK
31/08/2019 10:37;3600;1,997954209;4,884357815;1,737102937;0,269858187;3,977986496;OK
31/08/2019 10:47;3600;2,493095546;4,05140204;2,106459956;0,28250463;5,055801675;OK
31/08/2019 10:57;3600;3,466871672;6,356014115;2,106459956;0,326399552;6,905674857;OK
31/08/2019 11:07;3600;1,816492454;4,875387663;2,152689324;0,400826076;3,731141895;OK
31/08/2019 11:17;3600;2,673141929;4,49009392;1,880937847;0,323991581;5,390380976;OK
31/08/2019 11:27;3600;1,869670013;4,823625477;1,852005432;0,359302362;3,615687957;OK
31/08/2019 11:37;3600;1,324089954;4,633855304;2,029754132;0,202343091;4,332454535;OK
31/08/2019 11:47;3600;0,515066838;4,377342056;2,171622225;0,331638267;6,314104391;OK
31/08/2019 11:57;3600;0,35788699;4,317289832;2,262922928;0,359394269;6,632875637;OK
31/08/2019 12:07;3600;1,433753733;4,600143709;2,601711583;0,325572386;6,869316333;OK
31/08/2019 12:17;3600;1,909576158;4,826897377;1,942773072;0,185358624;3,944091088;OK
31/08/2019 12:27;3600;1,915053833;4,905257533;1,933030899;0,299783201;3,691051935;OK
31/08/2019 12:37;3600;2,766225633;5,06355865;2,646231474;0,347611755;5,660661936;OK
31/08/2019 12:47;3600;2,548662694;4,838477696;2,602005686;0,329634688;6,145252316;OK
31/08/2019 12:57;3600;3,027462916;5,404975853;2,412382564;0,331913989;5,127232021;OK
31/08/2019 13:07;3600;2,378781258;4,925366848;1,931376568;0,270666971;6,222656636;OK
31/08/2019 13:17;3600;2,37288081;4,629186413;2,454604773;0,214254276;6,492496442;OK
31/08/2019 13:27;3600;1,688539125;4,686996099;1,779031043;0,245962291;3,156096359;OK
31/08/2019 13:37;3600;2,767530716;4,495259109;2,831755531;0,192159763;3,517549352;OK
31/08/2019 13:47;3600;2,652756892;4,717913712;1,955897433;0,311823056;6,098453124;OK
31/08/2019 13:57;3600;2,850136989;5,556200109;2,13121978;0,387242178;6,712338681;OK
31/08/2019 14:07;3600;2,883775057;5,74681583;2,351209071;0,19967778;7,08068472;OK
31/08/2019 14:17;3600;3,023584428;4,690598865;2,692185119;0,230466722;2,441590701;OK
31/08/2019 14:28;3600;2,840137476;5,269210404;2,400048605;0,262579129;6,444925228;OK
31/08/2019 14:38;3600;1,779968497;4,968581656;1,911910604;0,293496742;3,764283664;OK
31/08/2019 14:48;3600;3,248555094;6,288903411;2,400636812;0,348530827;7,024529366;OK
31/08/2019 14:58;3600;2,908902511;5,681580035;2,019184793;0,387499519;6,877735041;OK
31/08/2019 15:08;3600;3,394467108;6,454759308;2,51570474;0,279655504;6,22043248;OK
31/08/2019 15:18;3600;2,665311428;5,725750679;1,817246094;0,276015975;3,122513435;OK
31/08/2019 15:28;3600;2,449788831;5,385583415;2,088758612;0,318201422;2,988733183;OK
31/08/2019 15:38;3600;2,264595641;5,496111123;2,178901283;0,302319842;3,197895795;OK
31/08/2019 15:48;3600;3,674894633;6,041194882;2,405434373;0,253994988;6,568522152;OK
31/08/2019 15:58;3600;3,15168481;5,715346774;2,919049076;0,332538959;6,624015775;OK
31/08/2019 16:08;3600;2,451774029;4,722858324;2,06515682;0,347354414;6,517090833;OK
31/08/2019 16:18;3600;2,68613762;4,691646608;2,544784207;0,403509769;6,692119077;OK
31/08/2019 16:28;3600;2,988972142;5,595021749;2,11293023;0,343972226;6,168890871;OK
31/08/2019 16:38;3600;3,264381529;5,886184046;2,150318115;0,337336519;7,066733193;OK
31/08/2019 16:48;3600;2,913644927;4,9663575;2,382439169;0,443985739;6,938265183;OK
31/08/2019 16:58;3600;3,357005697;6,505381844;3,097661704;0,385771662;6,147788957;OK
31/08/2019 17:08;3600;1,980988123;4,813019376;2,149729909;0,344799391;2,91028112;OK
31/08/2019 17:18;3600;2,825744794;4,661059862;1,835921656;0,161959028;6,466596967;OK
31/08/2019 17:28;3600;2,163332188;5,335420416;1,863751183;0,285133178;3,794704978;OK
31/08/2019 17:38;3600;2,274484865;5,431720875;1,871048622;0,374944983;3,819997864;OK
31/08/2019 17:48;3600;3,266587304;5,944159164;2,576528985;0,363254375;6,826561062;OK
31/08/2019 17:58;3600;2,740381303;5,3097599;2,212888599;0,386892931;6,921538056;OK
31/08/2019 18:08;3600;2,999467955;5,400509159;2,480706444;0,270997837;6,220487624;OK
31/08/2019 18:18;3600;3,068380041;5,722680976;2,50158778;0,41663413;6,62497161;OK
31/08/2019 18:28;3600;3,125785335;6,361234449;2,779570571;0,360313342;5,861938902;OK
31/08/2019 18:38;3600;2,90877384;6,010865476;3,083802085;0,426560117;5,550079084;OK
31/08/2019 18:48;3600;3,163393798;6,674068485;3,219475627;0,337759293;5,69009065;OK
31/08/2019 18:59;3600;2,581363308;5,361044168;2,377678371;0,44260713;5,5343997;OK
31/08/2019 19:09;0;0,223702345;0,271530899;0,28528023;0,332686011;0,269766279;OK
31/08/2019 19:19;0;0,163282492;0,14422092;0,133651582;0,320940259;0,095013757;OK
31/08/2019 19:29;0;0,136004409;0,124148368;0,141151217;0,172546747;0,104057434;OK
31/08/2019 19:39;0;0,106428643;0,111906317;0,101153164;0,25489568;0,078599115;OK
31/08/2019 19:49;3600;0,040347301;0,042424405;0,037681989;0,293772464;0,030494839;OK
31/08/2019 19:59;0;0,033987316;0,024098092;0,022296709;0,322649734;0,01979683;OK
31/08/2019 20:09;3600;0,038876784;0,037167308;0,030458076;0,432828194;0,031174953;OK
31/08/2019 20:19;0;0,041689147;0,046560233;0,039851001;0,2710346;0,04260822;OK
31/08/2019 20:29;3600;0,069059138;0,055750962;0,055291426;0,426541736;0,042038395;OK
31/08/2019 20:39;0;0,065658568;0,062055803;0,049758607;0,355074627;0,046652141;OK
31/08/2019 20:49;0;0,052037908;0,045567635;0,037663608;0,203225401;0,033123388;OK
31/08/2019 20:59;0;0,053398136;0,039134124;0,037700371;0,304911627;0,031303623;OK
31/08/2019 21:09;0;0,046486708;0,033491017;0,035384307;0,382683577;0,026193578;OK
31/08/2019 21:19;0;0,039373083;0,032130789;0,032406511;0,301639728;0,015955106;OK
31/08/2019 21:29;0;0,041229611;0,027774383;0,027241321;0,280445907;0,023840751;OK
31/08/2019 21:39;0;0,029465477;0,017554293;0,016910941;0,302025738;0,016598457;OK
31/08/2019 21:49;0;0,007720212;0,005606345;0,006249696;0,248756273;0,007995934;OK
31/08/2019 21:59;3600;0,008804718;0,006268077;0,005735015;0,407314731;0,007628305;OK
31/08/2019 22:09;3600;0,008014316;0,005955592;0,005514437;0,424501394;0,007370965;OK
